GameID,Team,Side,Result,Player,Champion,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost
62570,T1,Blue,Win,Oner,Nidalee,JUNGLE,17,1,2,3,2,263,229,,6.9,13389,354,18.6%,69,11,22,9,9,1.82,0.29,0.24,0.58,19.9%,24413,1135,19046,4232,645,21.6%,0.11,44.4%,,0,0,0,0,602,27,989,1,0,1594,1594,30128,3104,29795,0,14,222,40052,109,10,27,0,0
62570,T1,Blue,Win,Faker,Tristana,MID,18,5,0,2,Perfect KDA,366,44,,9.7,18413,486,25.5%,49,15,13,3,3,1.29,0.4,0.08,0.34,14.2%,34859,32451,1727,681,921,30.8%,0.18,77.8%,,0,0,1,0,254,2,-176,-1,0,13236,13236,14616,0,15097,0,7,142,23447,0,4,23,350,0
62570,T1,Blue,Win,Gumayusi,Ziggs,ADC,18,3,0,6,Perfect KDA,363,5,,9.6,17013,449,23.6%,39,16,4,6,6,1.03,0.42,0.16,0.11,11.3%,29232,814,28418,0,772,25.8%,0.24,100%,,0,0,0,0,461,-7,-687,0,0,11194,11194,3961,1038,6576,0,18,394,11972,0,8,27,400,0
62570,T1,Blue,Win,Keria,Alistar,SUPPORT,14,0,3,7,2.3,28,0,,0.7,9147,242,12.7%,136,82,11,24,24,3.59,2.17,0.63,0.29,39.3%,7004,503,5035,1466,185,6.2%,0.18,77.8%,,0,0,0,0,105,-14,-731,0,0,2288,2288,8081,3241,34668,0,58,151,28013,97,27,40,0,0
62570,HLE,Red,Loss,Doran,K,TOP,16,0,2,4,2,227,8,,6,10553,279,16.9%,56,18,10,12,12,1.48,0.48,0.32,0.26,15.4%,11990,9842,1296,852,317,13%,0.11,40%,,0,0,0,0,-855,-14,-574,0,0,467,467,5944,0,63805,654,26,2147,29789,71,14,34,0,0
62570,HLE,Red,Loss,Peanut,Sejuani,JUNGLE,15,0,1,10,10,198,173,,5.2,11041,292,17.7%,67,13,21,12,12,1.77,0.34,0.32,0.55,18.4%,12553,5364,5984,1205,332,13.6%,0.26,100%,,0,0,0,0,-602,-27,-989,-1,0,578,578,15168,277,48893,1685,30,421,42648,0,13,27,0,0
62570,HLE,Red,Loss,Zeka,Yone,MID,18,4,2,3,3.5,365,12,,9.6,15562,411,25%,52,13,13,10,10,1.37,0.34,0.26,0.34,14.3%,22139,15701,3929,2509,585,24%,0.18,70%,,0,0,0,0,-254,-2,176,1,0,1768,1768,11928,0,27346,0,18,223,28003,57,12,34,0,350
62570,HLE,Red,Loss,Viper,Smolder,ADC,18,6,1,1,7,412,18,,10.9,16859,445,27.1%,50,18,13,4,4,1.32,0.48,0.11,0.34,13.7%,39813,20490,8888,10435,1052,43.2%,0.18,70%,,1,0,0,0,-461,7,687,0,0,1643,1643,9790,0,11282,0,11,581,19547,0,5,26,150,400
62570,HLE,Red,Loss,Delight,Rell,SUPPORT,13,0,3,7,2.3,51,0,,1.3,8261,218,13.3%,139,74,18,21,19,3.67,1.96,0.55,0.48,38.2%,5583,894,3557,1132,148,6.1%,0.18,70%,,0,0,0,0,-105,14,731,0,0,2009,2009,2465,0,21097,0,30,74,24584,89,24,41,0,0
62571,HLE,Blue,Win,Doran,Renekton,TOP,15,0,0,7,Perfect KDA,240,8,,9.5,10339,410,20.1%,35,12,9,7,7,1.39,0.48,0.28,0.36,13.8%,8312,6283,1849,180,329,15.1%,0.28,43.8%,,0,0,0,0,-155,-8,468,0,0,6281,6281,6161,0,15455,0,12,166,19223,0,9,23,0,0
62571,HLE,Blue,Win,Peanut,Poppy,JUNGLE,14,2,1,9,11,149,136,,5.9,9160,363,17.8%,34,11,7,10,9,1.35,0.44,0.4,0.28,13.4%,8487,6706,1297,484,336,15.4%,0.44,68.8%,,0,0,0,0,611,0,401,0,0,2731,2731,13250,0,35229,960,34,731,24566,25,11,23,0,0
62571,HLE,Blue,Win,Zeka,Smolder,MID,15,11,0,2,Perfect KDA,264,24,,10.5,14111,559,27.4%,32,14,6,5,5,1.27,0.55,0.2,0.24,12.6%,14437,10685,1908,1844,572,26.2%,0.52,81.3%,,1,1,0,0,1688,2,809,1,0,5764,5764,6333,0,7372,0,7,336,12764,0,7,23,0,0
62571,HLE,Blue,Win,Viper,Jhin,ADC,15,3,1,11,14,240,12,,9.5,11068,439,21.5%,26,12,5,5,4,1.03,0.48,0.2,0.2,10.2%,19813,17614,2115,84,785,35.9%,0.55,87.5%,,0,0,0,0,-18,-7,-633,0,0,2999,2999,6173,0,6277,0,30,144,12893,28,6,25,0,0
62571,HLE,Blue,Win,Delight,Rakan,SUPPORT,11,0,1,12,12,33,0,,1.3,6808,270,13.2%,127,67,18,15,13,5.03,2.66,0.59,0.71,50%,4103,1186,2865,52,163,7.4%,0.48,75%,,0,0,0,0,490,0,53,0,0,2545,2545,5784,2102,10721,2164,15,52,11995,0,17,32,0,0
62571,T1,Red,Loss,Zeus,Zeri,TOP,15,1,2,1,1,271,12,,10.7,10218,405,25.2%,38,11,14,3,3,1.51,0.44,0.12,0.55,19.3%,11009,5005,5876,128,436,23.3%,0.08,66.7%,,0,0,0,0,155,8,-468,0,0,2060,2060,3800,0,10060,0,4,68,13085,28,4,22,0,0
62571,T1,Red,Loss,Oner,Sejuani,JUNGLE,12,0,4,1,0.3,154,136,,6.1,7362,292,18.1%,39,7,12,7,6,1.55,0.28,0.28,0.48,19.8%,6226,3805,1666,755,247,13.2%,0.04,33.3%,,0,0,0,0,-611,0,-401,0,0,0,0,10795,0,25167,602,20,343,23802,60,8,23,0,0
62571,T1,Red,Loss,Faker,Corki,MID,13,0,4,0,0,243,10,,9.6,8626,342,21.3%,29,13,3,6,5,1.15,0.52,0.24,0.12,14.7%,13052,8393,3783,876,517,27.6%,0,0%,,0,0,0,0,-1688,-2,-809,-1,0,2246,2246,2550,0,8458,0,0,23,15347,149,7,22,0,0
62571,T1,Red,Loss,Gumayusi,Ziggs,ADC,14,2,2,0,1,235,2,,9.3,9273,367,22.9%,20,8,7,3,2,0.79,0.32,0.12,0.28,10.2%,14370,258,14013,99,569,30.4%,0.08,66.7%,1,0,0,0,0,18,7,633,0,0,3146,3146,589,0,7462,0,13,246,10654,42,7,23,0,0
62571,T1,Red,Loss,Keria,Alistar,SUPPORT,8,0,4,2,0.5,26,0,,1,5098,202,12.6%,71,46,10,13,13,2.81,1.82,0.52,0.4,36%,2563,334,1609,620,102,5.4%,0.08,66.7%,,0,0,0,0,-490,0,-53,0,0,0,0,1904,994,12727,0,21,74,12720,90,15,31,0,0
62572,T1,Blue,Loss,Zeus,Corki,TOP,18,2,3,1,1,333,15,,9.2,14241,392,23.1%,35,17,6,3,3,0.96,0.47,0.08,0.17,10.4%,26511,17340,5200,3971,730,26.1%,0.08,50%,,1,0,0,0,-485,3,-669,0,0,2262,2262,9580,0,16532,0,4,107,26204,88,5,31,50,200
62572,T1,Blue,Loss,Oner,Nidalee,JUNGLE,15,0,3,3,1,227,184,,6.3,11251,310,18.2%,131,51,33,7,6,3.61,1.4,0.19,0.91,39%,18096,1270,12536,4290,498,17.8%,0.08,50%,,0,0,0,0,-18,1,-897,-1,0,448,448,25649,4634,25685,0,10,266,34984,96,8,23,0,0
62572,T1,Blue,Loss,Faker,Tristana,MID,17,4,4,1,1.3,328,12,,9,14914,411,24.2%,27,4,9,2,2,0.74,0.11,0.06,0.25,8%,18005,16562,1145,298,496,17.7%,0.14,83.3%,1,0,0,0,0,922,-1,331,0,0,6240,6240,5004,0,14810,0,4,114,21074,112,5,25,50,400
62572,T1,Blue,Loss,Gumayusi,Ziggs,ADC,17,0,2,2,1,349,2,,9.6,14082,388,22.8%,28,14,6,5,5,0.77,0.39,0.14,0.17,8.3%,34234,487,33643,104,943,33.7%,0.06,33.3%,,0,0,0,0,604,21,310,0,0,6682,6682,1291,0,11797,0,19,343,14881,50,9,25,0,300
62572,T1,Blue,Loss,Keria,Leona,SUPPORT,12,0,3,4,1.3,25,0,,0.7,7238,199,11.7%,115,71,8,23,21,3.17,1.96,0.63,0.22,34.2%,4607,694,2935,978,127,4.5%,0.11,66.7%,,0,0,0,0,-345,-3,186,0,0,37,37,1694,0,22253,0,23,67,23072,42,26,40,0,0
62572,HLE,Red,Win,Doran,Nasus,TOP,18,4,1,4,8,279,20,,7.7,14990,413,21.8%,31,10,8,5,5,0.85,0.28,0.14,0.22,10.1%,19398,8485,10913,0,534,24.3%,0.22,53.3%,,1,0,0,0,485,-3,669,0,0,10990,10990,19974,0,51521,0,17,810,36211,37,8,28,350,0
62572,HLE,Red,Win,Peanut,Sejuani,JUNGLE,16,1,0,12,Perfect KDA,213,175,,5.9,11754,324,17.1%,60,11,24,11,9,1.65,0.3,0.3,0.66,19.6%,6358,3807,2135,416,175,8%,0.36,86.7%,,0,0,0,0,18,-1,897,1,1,2424,2424,22066,0,57329,1372,13,436,43952,0,12,32,0,0
62572,HLE,Red,Win,Zeka,Smolder,MID,18,5,1,6,11,370,39,,10.2,17336,477,25.2%,45,19,9,7,6,1.24,0.52,0.19,0.25,14.7%,24976,16863,4702,3411,688,31.3%,0.3,73.3%,1,1,0,0,0,-922,1,-331,0,0,11392,11392,6804,0,19025,0,8,327,16327,50,9,32,350,50
62572,HLE,Red,Win,Viper,Jhin,ADC,17,3,2,7,5,338,23,,9.3,14883,410,21.7%,42,16,15,7,6,1.16,0.44,0.19,0.41,13.7%,22230,18236,3886,108,612,27.9%,0.28,66.7%,,1,0,0,0,-604,-21,-310,0,0,3585,3585,6918,0,14989,0,31,280,19062,43,9,31,50,50
62572,HLE,Red,Win,Delight,Poppy,SUPPORT,14,2,2,7,4.5,56,0,,1.5,9780,269,14.2%,128,60,28,19,17,3.52,1.65,0.52,0.77,41.8%,6745,5050,1087,608,186,8.5%,0.25,60%,,0,0,0,0,345,3,-186,0,0,2781,2781,2006,0,25694,0,31,198,18440,16,21,39,150,0
62644,GEN,Blue,Loss,Kiin,K,TOP,18,0,4,10,2.5,243,0,,6,13496,336,17.4%,49,13,12,8,8,1.22,0.32,0.2,0.3,12.1%,7654,6364,803,487,190,6.9%,0.25,52.6%,,0,0,0,0,224,9,-261,-1,0,3482,3482,3563,0,70866,832,19,1120,32501,112,10,28,0,0
62644,GEN,Blue,Loss,Canyon,Skarner,JUNGLE,17,5,3,10,5,198,172,,4.9,13564,337,17.4%,71,19,16,13,13,1.77,0.47,0.32,0.4,17.5%,13595,7523,5710,362,338,12.3%,0.37,78.9%,,1,0,0,0,-1286,-31,-1061,-1,0,1155,1155,17352,0,87970,0,39,835,44614,106,14,36,200,100
62644,GEN,Blue,Loss,Chovy,Smolder,MID,18,9,2,7,8,419,49,,10.4,20619,513,26.5%,78,20,17,7,6,1.94,0.5,0.17,0.42,19.3%,51121,26448,10203,14470,1272,46.3%,0.4,84.2%,,1,1,0,0,-1125,0,641,0,0,9601,9601,7403,0,18865,0,18,497,23650,44,10,35,650,650
62644,GEN,Blue,Loss,Peyz,Ezreal,ADC,18,2,3,11,4.3,453,24,,11.3,19565,487,25.2%,51,16,17,5,4,1.27,0.4,0.12,0.42,12.6%,33248,17689,14867,692,827,30.1%,0.32,68.4%,,0,0,0,0,-192,7,668,1,0,8340,8340,13809,0,20753,0,3,176,25067,116,6,27,0,500
62644,GEN,Blue,Loss,Lehends,Rell,SUPPORT,14,3,6,15,3,32,2,,0.8,10536,262,13.5%,156,101,10,31,36,3.88,2.51,0.77,0.25,38.5%,4778,810,2888,1080,119,4.3%,0.45,94.7%,,0,0,0,0,245,-1,-534,0,0,1177,1177,2622,0,32585,2203,32,84,24399,198,43,57,0,0
62644,HLE,Red,Win,Doran,Mordekaiser,TOP,18,2,5,9,2.2,265,17,,6.6,13259,330,17.2%,37,15,4,10,10,0.92,0.37,0.25,0.1,10.4%,14543,1281,13089,173,362,13.3%,0.27,61.1%,,0,0,0,0,-224,-9,261,1,0,460,460,9417,0,52221,0,14,291,36530,238,13,35,0,0
62644,HLE,Red,Win,Peanut,Zyra,JUNGLE,17,3,6,13,2.7,237,202,,5.9,13405,333,17.4%,64,12,21,10,10,1.59,0.3,0.25,0.52,17.9%,21312,786,17963,2563,530,19.5%,0.4,88.9%,,0,0,0,0,1286,31,1061,1,0,701,701,7617,0,19855,0,60,745,29585,274,10,28,0,200
62644,HLE,Red,Win,Zeka,Tristana,MID,18,6,1,7,13,389,34,,9.7,19519,486,25.3%,46,14,7,3,3,1.14,0.35,0.07,0.17,12.9%,39477,37277,1559,641,982,36%,0.32,72.2%,,0,1,0,0,1125,0,-641,0,0,17078,17078,15369,0,31270,0,8,136,28752,52,5,26,200,500
62644,HLE,Red,Win,Viper,Ashe,ADC,18,7,1,8,15,436,38,,10.8,20940,521,27.2%,65,18,14,6,6,1.62,0.45,0.15,0.35,18.2%,29070,27143,1775,152,723,26.5%,0.37,83.3%,,0,1,0,0,192,-7,-668,-1,0,5820,5820,11038,0,19213,0,59,1212,19581,42,9,27,1050,150
62644,HLE,Red,Win,Delight,Leona,SUPPORT,15,0,6,13,2.2,43,0,,1.1,9894,246,12.8%,145,72,24,23,21,3.61,1.79,0.57,0.6,40.6%,5140,980,2880,1280,128,4.7%,0.32,72.2%,,0,0,0,0,-245,1,534,0,0,4184,4184,103,0,31601,219,21,67,31391,140,26,42,0,0
62645,GEN,Blue,Win,Kiin,Ornn,TOP,18,2,2,12,7,226,4,,6,12887,340,17.2%,37,19,4,9,9,0.98,0.5,0.24,0.11,8.4%,15592,4690,10373,529,412,15.4%,0.37,77.8%,,0,0,0,0,-607,-14,-644,0,0,3239,3239,1932,0,39897,0,41,705,25754,78,10,34,50,100
62645,GEN,Blue,Win,Canyon,Zyra,JUNGLE,18,4,1,12,16,311,264,,8.2,16148,426,21.5%,126,49,26,7,7,3.33,1.29,0.18,0.69,28.4%,25770,523,23879,1368,680,25.5%,0.42,88.9%,,2,0,0,0,324,14,176,0,1,4393,4393,9796,877,9392,0,36,453,15649,28,8,27,0,0
62645,GEN,Blue,Win,Chovy,Corki,MID,18,5,1,10,15,419,25,,11.1,18388,485,24.5%,93,17,25,5,5,2.45,0.45,0.13,0.66,21%,30928,23553,3998,3377,816,30.6%,0.4,83.3%,,1,0,0,0,-857,15,173,0,0,9508,9508,5762,0,10215,0,3,148,14849,48,7,27,50,300
62645,GEN,Blue,Win,Peyz,Ashe,ADC,18,7,0,9,Perfect KDA,345,28,,9.1,18130,479,24.2%,63,20,19,9,9,1.66,0.53,0.24,0.5,14.2%,24287,19602,3522,1163,641,24%,0.42,88.9%,,1,0,0,0,1073,8,218,1,0,9388,9388,4352,0,8642,0,50,1148,7436,0,10,26,0,0
62645,GEN,Blue,Win,Lehends,Blitzcrank,SUPPORT,14,0,2,14,7,33,0,,0.9,9480,250,12.6%,124,70,11,22,22,3.27,1.85,0.58,0.29,28%,4470,629,3107,734,118,4.4%,0.37,77.8%,,0,0,0,0,65,-2,173,0,0,6864,6864,1995,0,11484,836,20,197,13166,46,24,38,0,0
62645,HLE,Red,Loss,Doran,Renekton,TOP,17,1,4,1,0.5,294,16,,7.8,13100,346,20.8%,38,13,13,10,9,1,0.34,0.26,0.34,11.4%,6805,5772,1033,0,180,14.2%,0.05,33.3%,,0,0,0,0,607,14,644,0,0,1626,1626,7385,0,41872,0,14,92,34144,199,12,36,300,0
62645,HLE,Red,Loss,Peanut,Ivern,JUNGLE,14,1,3,5,2,163,146,,4.3,10891,287,17.3%,73,38,16,10,8,1.93,1,0.26,0.42,22%,5155,1191,2473,1491,136,10.7%,0.16,100%,,0,0,0,0,-324,-14,-176,0,0,0,0,14761,6573,12407,13412,37,247,18723,71,10,28,100,0
62645,HLE,Red,Loss,Zeka,Azir,MID,17,2,6,4,1,339,20,,8.9,14758,390,23.4%,64,15,17,8,6,1.69,0.4,0.21,0.45,19.3%,16510,254,16256,0,436,34.3%,0.16,100%,,0,0,0,0,857,-15,-173,0,0,4075,4075,1315,0,17710,0,5,163,26059,219,10,32,0,50
62645,HLE,Red,Loss,Viper,Jhin,ADC,17,1,1,3,4,415,24,,11,16094,425,25.5%,41,15,14,1,1,1.08,0.4,0.03,0.37,12.3%,16986,13368,3516,102,448,35.3%,0.11,66.7%,,0,0,0,0,-1073,-8,-218,-1,0,6798,6798,5277,0,9644,0,40,253,15773,0,2,23,0,50
62645,HLE,Red,Loss,Delight,Alistar,SUPPORT,12,1,4,4,1.3,38,0,,1,8200,216,13%,116,79,11,22,22,3.06,2.09,0.58,0.29,34.9%,2633,319,1716,598,70,5.5%,0.13,83.3%,,0,0,0,0,-65,2,-173,0,0,0,0,5706,2266,32651,0,16,62,27703,92,24,40,0,0
62646,HLE,Blue,Loss,Doran,Camille,TOP,16,2,6,3,0.8,288,27,,8.6,12010,357,21.2%,33,9,5,4,4,0.98,0.27,0.12,0.15,8.2%,11282,6142,966,4174,336,18.2%,0.15,62.5%,,0,0,0,0,-566,22,326,0,0,2492,2492,3873,0,35261,0,12,224,32431,214,6,25,200,100
62646,HLE,Blue,Loss,Peanut,Maokai,JUNGLE,14,0,3,6,2,158,133,,4.7,8896,265,15.7%,60,9,15,7,7,1.79,0.27,0.21,0.45,14.9%,7201,426,5729,1046,214,11.6%,0.18,75%,,0,0,0,0,-689,-15,-561,-1,0,0,0,18246,0,30598,1086,38,586,33595,100,8,23,0,0
62646,HLE,Blue,Loss,Zeka,Yone,MID,16,2,3,2,1.3,304,24,,9,12185,363,21.5%,56,18,11,6,6,1.67,0.54,0.18,0.33,13.9%,11783,6388,3125,2270,351,19%,0.12,50%,,0,0,0,0,-823,-15,121,0,0,854,854,7609,0,22354,0,16,206,22208,58,7,25,150,50
62646,HLE,Blue,Loss,Viper,Jhin,ADC,17,3,1,2,5,377,20,,11.2,14944,445,26.4%,42,16,9,5,5,1.25,0.48,0.15,0.27,10.4%,25327,20790,3853,684,754,40.8%,0.15,62.5%,,0,0,0,0,677,3,203,1,0,4265,4265,7621,0,10291,0,35,247,14230,0,6,23,100,250
62646,HLE,Blue,Loss,Delight,Rakan,SUPPORT,11,1,1,6,7,55,0,,1.6,8513,253,15.1%,211,113,40,15,14,6.28,3.36,0.45,1.19,52.5%,6461,950,4297,1214,192,10.4%,0.21,87.5%,,0,0,0,0,767,4,-647,-1,0,2809,2809,6408,1642,16966,2191,25,91,18827,12,18,36,0,0
62646,GEN,Red,Win,Kiin,Jax,TOP,18,6,1,5,11,297,12,,8.8,16011,477,24.4%,44,18,13,5,5,1.31,0.54,0.15,0.39,13.6%,19057,10181,7994,882,567,23.1%,0.33,78.6%,1,1,0,0,0,566,-22,-326,0,0,14719,14719,6624,0,25077,0,19,168,25119,25,6,28,100,100
62646,GEN,Red,Win,Canyon,Skarner,JUNGLE,16,3,1,5,8,212,179,,6.3,11712,349,17.8%,60,14,22,12,11,1.79,0.42,0.36,0.65,18.6%,12046,7530,3774,742,359,14.6%,0.24,57.1%,,0,0,0,0,689,15,561,1,0,1138,1138,17693,0,64085,0,39,778,30065,16,13,25,0,0
62646,GEN,Red,Win,Chovy,Corki,MID,18,3,2,5,4,351,46,,10.4,14928,444,22.7%,57,12,34,0,0,1.7,0.36,0,1.01,17.6%,25363,18843,4251,2269,755,30.7%,0.24,57.1%,1,1,0,0,0,823,15,-121,0,0,3956,3956,5508,0,13173,0,2,105,16253,42,1,24,50,350
62646,GEN,Red,Win,Peyz,Ziggs,ADC,18,2,0,5,Perfect KDA,342,4,,10.2,15312,456,23.3%,46,20,12,10,10,1.37,0.6,0.3,0.36,14.2%,23545,354,22645,546,701,28.5%,0.21,50%,,1,0,0,0,-677,-3,-203,-1,0,7910,7910,1629,0,5549,0,13,370,10393,0,12,30,250,0
62646,GEN,Red,Win,Lehends,Alistar,SUPPORT,12,0,4,9,2.3,27,0,,0.8,7789,232,11.8%,116,70,7,20,19,3.45,2.08,0.6,0.21,35.9%,2614,566,2048,0,78,3.2%,0.27,64.3%,,0,0,0,0,-767,-4,647,1,0,0,0,7496,3415,14943,653,24,87,16705,91,22,36,0,0
62647,HLE,Blue,Win,Doran,Jax,TOP,17,2,2,8,5,234,24,,7.8,11734,389,18.8%,46,16,12,6,5,1.53,0.53,0.2,0.4,16%,12033,5419,6260,354,399,16.5%,0.33,52.6%,,0,0,0,0,271,-6,751,0,0,5743,5743,2871,0,21682,0,12,222,24777,88,7,22,0,0
62647,HLE,Blue,Win,Peanut,Maokai,JUNGLE,15,5,1,10,15,178,156,,5.9,11650,386,18.6%,66,12,17,11,10,2.19,0.4,0.36,0.56,23%,7735,400,6387,948,257,10.6%,0.5,78.9%,1,1,0,0,0,-582,-24,-655,-1,0,170,170,17880,0,30119,802,44,600,27665,47,12,27,0,300
62647,HLE,Blue,Win,Zeka,Tristana,MID,18,7,1,6,13,330,48,,10.9,16617,551,26.6%,48,15,15,8,6,1.59,0.5,0.27,0.5,16.7%,20263,17917,1314,1032,672,27.8%,0.43,68.4%,1,0,1,0,0,960,7,257,0,0,13208,13208,12476,0,21250,0,9,195,20763,55,10,32,50,550
62647,HLE,Blue,Win,Viper,Ezreal,ADC,16,5,0,6,Perfect KDA,306,9,,10.1,14517,481,23.2%,29,13,9,3,3,0.96,0.43,0.1,0.3,10.1%,27969,16763,9762,1444,928,38.4%,0.36,57.9%,,1,0,0,0,97,7,515,1,0,9460,9460,3931,0,9429,0,10,212,8380,0,4,21,0,0
62647,HLE,Blue,Win,Delight,Blitzcrank,SUPPORT,14,0,2,12,6,48,0,,1.6,8056,267,12.9%,98,43,17,14,12,3.25,1.43,0.46,0.56,34.1%,4928,1011,3023,894,163,6.8%,0.4,63.2%,,0,0,0,0,582,7,584,1,0,670,670,2219,0,14267,390,29,162,13599,25,16,31,0,0
62647,GEN,Red,Loss,Kiin,Udyr,TOP,15,0,5,3,0.6,214,0,,7.1,9367,311,18.1%,30,11,6,6,5,1,0.36,0.2,0.2,11.2%,8951,2356,6595,0,297,15.1%,0.1,50%,,0,0,0,0,-271,6,-751,0,0,1083,1083,5784,0,42835,0,26,2252,23151,143,8,25,0,0
62647,GEN,Red,Loss,Canyon,Zyra,JUNGLE,14,0,5,5,1,187,156,,6.2,10227,339,19.8%,76,30,16,9,6,2.52,1,0.3,0.53,28.3%,13506,403,12669,434,448,22.7%,0.17,83.3%,,0,0,0,0,582,24,655,1,0,2449,2449,6070,0,9953,0,23,320,17649,119,10,24,0,0
62647,GEN,Red,Loss,Chovy,Corki,MID,16,5,3,0,1.7,313,20,,10.4,14456,479,27.9%,42,13,10,4,3,1.39,0.43,0.13,0.33,15.6%,23765,17586,3594,2585,788,40%,0.17,83.3%,,0,1,0,0,-960,-7,-257,0,0,5438,5438,5080,0,13350,0,0,19,17558,90,5,30,850,50
62647,GEN,Red,Loss,Peyz,Miss Fortune,ADC,15,1,3,5,2,297,3,,9.9,11617,385,22.5%,25,12,7,4,3,0.83,0.4,0.13,0.23,9.3%,11449,11150,299,0,380,19.3%,0.2,100%,,0,0,0,0,-97,-7,-515,-1,0,1249,1249,2602,0,12215,0,2,35,11064,80,5,20,0,0
62647,GEN,Red,Loss,Lehends,Alistar,SUPPORT,11,0,3,1,0.3,35,0,,1.2,6075,201,11.7%,96,59,5,18,15,3.18,1.96,0.6,0.17,35.7%,1701,198,1300,203,56,2.9%,0.03,16.7%,,0,0,0,0,-582,-7,-584,-1,0,0,0,5051,1260,31139,189,13,53,19534,61,20,34,0,0
62648,GEN,Blue,Loss,Kiin,K,TOP,17,3,2,1,2,275,4,,7.2,12706,333,21%,55,17,9,11,11,1.44,0.45,0.29,0.24,15.7%,14080,10790,1036,2254,369,21.8%,0.1,100%,,0,0,0,0,-613,16,618,1,0,289,289,7507,0,46167,1175,33,4190,25655,28,13,30,0,0
62648,GEN,Blue,Loss,Canyon,Skarner,JUNGLE,15,1,1,2,3,218,192,,5.7,10826,284,17.9%,61,17,17,16,14,1.6,0.45,0.42,0.45,17.4%,10959,5896,4759,304,287,17%,0.08,75%,,0,0,0,0,-688,-8,-729,-1,0,1133,1133,16366,0,61073,0,32,865,35602,20,18,34,0,0
62648,GEN,Blue,Loss,Chovy,Corki,MID,18,0,3,1,0.3,371,11,,9.7,14791,387,24.4%,56,17,12,6,5,1.47,0.45,0.16,0.31,16%,23726,15728,5795,2203,621,36.8%,0.03,25%,,0,0,0,0,245,14,694,1,0,4592,4592,5220,0,13469,0,0,36,18313,105,7,28,0,200
62648,GEN,Blue,Loss,Peyz,Kai,ADC,17,0,3,2,0.7,385,20,,10.1,14412,377,23.8%,30,13,10,3,2,0.79,0.34,0.08,0.26,8.5%,11840,4912,6693,235,310,18.4%,0.05,50%,,0,0,0,0,-438,5,187,0,0,673,673,3267,0,10127,0,0,97,14030,158,5,25,0,150
62648,GEN,Blue,Loss,Lehends,Nautilus,SUPPORT,11,0,6,4,0.7,32,0,,0.8,7826,205,12.9%,149,92,17,28,25,3.9,2.41,0.73,0.45,42.5%,3898,869,2967,62,102,6%,0.1,100%,,0,0,0,0,-59,-13,-578,-1,0,556,556,589,0,18415,1865,33,218,14381,114,30,44,0,0
62648,HLE,Red,Win,Doran,Jax,TOP,18,1,1,7,8,285,12,,7.5,14784,387,20.7%,60,25,13,11,11,1.57,0.65,0.29,0.34,14.6%,13377,6852,6345,180,350,17.6%,0.21,53.3%,,0,0,0,0,613,-16,-618,-1,0,7866,7866,9847,0,22653,0,14,170,26064,25,14,34,0,0
62648,HLE,Red,Win,Peanut,Vi,JUNGLE,16,4,1,7,11,244,216,,6.4,13911,364,19.5%,82,14,22,13,13,2.15,0.37,0.34,0.58,20%,6857,6611,0,246,180,9%,0.29,73.3%,,0,0,0,0,688,8,729,1,0,2658,2658,20076,0,41315,0,15,363,29635,43,14,34,200,0
62648,HLE,Red,Win,Zeka,Yone,MID,18,6,0,8,Perfect KDA,353,43,,9.2,16193,424,22.7%,63,18,15,7,7,1.65,0.47,0.18,0.39,15.4%,20270,13541,4640,2089,531,26.6%,0.37,93.3%,,1,0,0,0,-245,-14,-694,-1,0,2601,2601,15794,0,41754,0,15,288,26522,0,8,31,0,0
62648,HLE,Red,Win,Viper,Ziggs,ADC,18,3,0,10,Perfect KDA,361,29,,9.5,16848,441,23.6%,65,17,8,5,4,1.7,0.45,0.13,0.21,15.9%,32156,660,30846,650,842,42.3%,0.34,86.7%,,0,0,0,0,438,-5,-187,0,0,12506,12506,3946,1906,3309,0,19,373,6715,0,9,27,100,0
62648,HLE,Red,Win,Delight,Rell,SUPPORT,13,1,2,14,7.5,40,0,,1,9578,251,13.4%,140,67,18,18,17,3.67,1.75,0.47,0.47,34.1%,3438,650,2196,592,90,4.5%,0.39,100%,,0,0,0,0,59,13,578,1,0,1926,1926,4514,0,22853,1055,24,57,14543,10,22,38,50,0
